date,district,commodity,min_price_rs_per_quintal,modal_price_rs_per_quintal,max_price_rs_per_quintal,avg_price_rs_per_quintal
2024-11-25,Kolar,Tomato,786.38,1015.23,1271.24,1028.81
2024-11-26,Kolar,Tomato,856.02,1060.46,1418.44,1137.23
2024-11-27,Kolar,Tomato,859.98,1115.22,1505.2,1182.59
2024-11-28,Kolar,Tomato,874.82,1036.83,1236.9,1055.86
2024-11-29,Kolar,Tomato,872.22,1015.0,1192.32,1032.27
2024-11-30,Kolar,Tomato,797.31,896.07,1177.96,987.63
2024-12-01,Kolar,Tomato,729.23,920.94,1242.94,986.08
2024-12-02,Kolar,Tomato,1029.5,1153.46,1450.37,1239.94
2024-12-03,Kolar,Tomato,902.35,1188.1,1543.09,1222.72
2024-12-04,Kolar,Tomato,833.65,991.9,1284.95,1059.3
2024-12-05,Kolar,Tomato,781.91,1030.77,1225.41,1003.66
2024-12-06,Kolar,Tomato,814.67,921.5,1145.95,980.31
2024-12-07,Kolar,Tomato,975.15,1175.63,1538.03,1256.59
2024-12-08,Kolar,Tomato,952.13,1119.63,1424.2,1188.16
2024-12-09,Kolar,Tomato,1117.59,1277.63,1412.16,1264.87
2024-12-10,Kolar,Tomato,729.46,944.23,1118.14,923.8
2024-12-11,Kolar,Tomato,762.77,1009.24,1146.62,954.7
2024-12-12,Kolar,Tomato,958.89,1087.38,1259.45,1109.17
2024-12-13,Kolar,Tomato,910.62,1142.21,1515.0,1212.81
2024-12-14,Kolar,Tomato,803.05,1043.81,1157.82,980.44
2024-12-15,Kolar,Tomato,795.67,970.02,1120.32,958.0
2024-12-16,Kolar,Tomato,995.64,1185.64,1395.97,1195.8
2024-12-17,Kolar,Tomato,884.09,1171.54,1469.37,1176.73
2024-12-18,Kolar,Tomato,775.56,980.19,1209.09,992.33
2024-12-19,Kolar,Tomato,949.66,1257.96,1452.4,1201.03
2024-12-20,Kolar,Tomato,1008.92,1240.91,1415.96,1212.44
2024-12-21,Kolar,Tomato,991.97,1121.8,1300.39,1146.18
2024-12-22,Kolar,Tomato,1005.49,1120.45,1373.26,1189.37
2024-12-23,Kolar,Tomato,999.96,1182.6,1381.04,1190.5
2024-12-24,Kolar,Tomato,788.14,1017.95,1360.89,1074.52
2024-12-25,Kolar,Tomato,1001.22,1130.2,1374.28,1187.75
2024-12-26,Kolar,Tomato,722.82,873.56,973.76,848.29
2024-12-27,Kolar,Tomato,960.36,1242.28,1592.99,1276.68
2024-12-28,Kolar,Tomato,848.28,954.99,1129.0,988.64
2024-12-29,Kolar,Tomato,1146.92,1328.04,1677.81,1412.37
2024-12-30,Kolar,Tomato,957.15,1113.29,1302.43,1129.79
2024-12-31,Kolar,Tomato,970.08,1132.77,1407.68,1188.88
2025-01-01,Kolar,Tomato,845.76,1084.24,1401.96,1123.86
2025-01-02,Kolar,Tomato,883.48,1130.27,1505.52,1194.5
2025-01-03,Kolar,Tomato,1143.62,1340.32,1561.85,1352.74
2025-01-04,Kolar,Tomato,686.51,876.82,1037.9,862.21
2025-01-05,Kolar,Tomato,1088.15,1333.84,1622.04,1355.1
2025-01-06,Kolar,Tomato,1063.67,1226.42,1633.33,1348.5
2025-01-07,Kolar,Tomato,907.72,1046.25,1386.64,1147.18
2025-01-08,Kolar,Tomato,873.02,1067.28,1197.99,1035.5
2025-01-09,Kolar,Tomato,1218.7,1402.7,1589.23,1403.97
2025-01-10,Kolar,Tomato,957.48,1093.27,1338.03,1147.75
2025-01-11,Kolar,Tomato,910.57,1073.51,1209.48,1060.02
2025-01-12,Kolar,Tomato,1061.55,1353.56,1605.86,1333.7
2025-01-13,Kolar,Tomato,999.05,1262.86,1435.99,1217.52
2025-01-14,Kolar,Tomato,888.76,1114.81,1403.56,1146.16
2025-01-15,Kolar,Tomato,965.9,1258.46,1683.04,1324.47
2025-01-16,Kolar,Tomato,881.51,1114.47,1503.62,1192.57
2025-01-17,Kolar,Tomato,1074.24,1374.72,1641.15,1357.7
2025-01-18,Kolar,Tomato,1125.18,1375.02,1718.43,1421.81
2025-01-19,Kolar,Tomato,1166.77,1316.5,1729.97,1448.37
2025-01-20,Kolar,Tomato,996.17,1301.04,1469.35,1232.76
2025-01-21,Kolar,Tomato,1264.7,1473.94,1875.43,1570.06
2025-01-22,Kolar,Tomato,1081.27,1267.48,1523.77,1302.52
2025-01-23,Kolar,Tomato,864.17,1130.58,1301.9,1083.04
2025-01-24,Kolar,Tomato,1182.61,1331.19,1598.34,1390.48
2025-01-25,Kolar,Tomato,1279.97,1532.4,1714.74,1497.35
2025-01-26,Kolar,Tomato,937.37,1165.08,1484.14,1210.76
2025-01-27,Kolar,Tomato,1077.81,1248.22,1451.91,1264.86
2025-01-28,Kolar,Tomato,1061.67,1346.27,1585.7,1323.69
2025-01-29,Kolar,Tomato,1105.52,1294.49,1463.12,1284.32
2025-01-30,Kolar,Tomato,897.85,1187.7,1563.2,1230.52
2025-01-31,Kolar,Tomato,1265.49,1444.77,1767.47,1516.48
2025-02-01,Kolar,Tomato,1301.91,1593.08,1980.26,1641.08
2025-02-02,Kolar,Tomato,1135.25,1342.69,1668.11,1401.68
2025-02-03,Kolar,Tomato,951.65,1215.11,1461.31,1206.48
2025-02-04,Kolar,Tomato,972.57,1142.1,1311.29,1141.93
2025-02-05,Kolar,Tomato,1180.37,1363.27,1753.55,1466.96
2025-02-06,Kolar,Tomato,1206.08,1469.06,1662.63,1434.35
2025-02-07,Kolar,Tomato,1177.91,1397.85,1573.94,1375.92
2025-02-08,Kolar,Tomato,1100.58,1344.72,1717.93,1409.26
2025-02-09,Kolar,Tomato,1130.27,1278.42,1473.0,1301.64
2025-02-10,Kolar,Tomato,1007.87,1222.14,1438.08,1222.98
2025-02-11,Kolar,Tomato,1277.06,1457.37,1776.26,1526.66
2025-02-12,Kolar,Tomato,1279.9,1470.81,1783.11,1531.51
2025-02-13,Kolar,Tomato,957.3,1179.56,1506.46,1231.88
2025-02-14,Kolar,Tomato,1223.57,1559.65,1958.7,1591.14
2025-02-15,Kolar,Tomato,1168.95,1441.53,1817.91,1493.43
2025-02-16,Kolar,Tomato,1349.61,1544.29,1974.4,1662.0
2025-02-17,Kolar,Tomato,955.82,1218.93,1429.99,1192.9
2025-02-18,Kolar,Tomato,1010.69,1219.66,1439.91,1225.3
2025-02-19,Kolar,Tomato,1192.45,1369.19,1656.03,1424.24
2025-02-20,Kolar,Tomato,1165.05,1450.84,1707.44,1436.25
2025-02-21,Kolar,Tomato,1362.12,1609.44,2166.68,1764.4
2025-02-22,Kolar,Tomato,1166.03,1481.91,1931.69,1548.86
2025-02-23,Kolar,Tomato,1050.95,1371.29,1564.87,1307.91
2025-02-24,Kolar,Tomato,1112.88,1280.41,1410.24,1261.56
2025-02-25,Kolar,Tomato,1188.77,1554.26,1726.31,1457.54
2025-02-26,Kolar,Tomato,1023.11,1293.92,1502.26,1262.68
2025-02-27,Kolar,Tomato,1412.29,1608.04,1814.79,1613.54
2025-02-28,Kolar,Tomato,1107.82,1381.37,1703.69,1405.75
2025-03-01,Kolar,Tomato,1441.73,1609.16,2115.23,1778.48
2025-03-02,Kolar,Tomato,1347.66,1502.47,1929.46,1638.56
2025-03-03,Kolar,Tomato,1112.03,1407.2,1623.77,1367.9
2025-03-04,Kolar,Tomato,1031.29,1363.88,1636.41,1333.85
2025-03-05,Kolar,Tomato,1187.61,1387.78,1702.77,1445.19
2025-03-06,Kolar,Tomato,1212.16,1482.49,1931.02,1571.59
2025-03-07,Kolar,Tomato,1103.81,1442.68,1889.59,1496.7
2025-03-08,Kolar,Tomato,1168.11,1364.4,1811.15,1489.63
2025-03-09,Kolar,Tomato,1070.09,1417.95,1740.27,1405.18
2025-03-10,Kolar,Tomato,1276.18,1449.34,1845.83,1561.01
2025-03-11,Kolar,Tomato,914.52,1186.46,1338.27,1126.39
2025-03-12,Kolar,Tomato,1152.72,1498.8,1860.5,1506.61
2025-03-13,Kolar,Tomato,1031.06,1328.09,1543.47,1287.27
2025-03-14,Kolar,Tomato,1170.3,1309.0,1581.18,1375.74
2025-03-15,Kolar,Tomato,1064.55,1246.59,1568.85,1316.7
2025-03-16,Kolar,Tomato,1075.04,1235.38,1438.29,1256.66
2025-03-17,Kolar,Tomato,1044.03,1289.49,1435.26,1239.64
2025-03-18,Kolar,Tomato,1095.39,1368.47,1508.82,1302.1
2025-03-19,Kolar,Tomato,1326.36,1689.26,1867.55,1596.96
2025-03-20,Kolar,Tomato,1145.18,1393.0,1535.21,1340.2
2025-03-21,Kolar,Tomato,1231.33,1478.59,1667.24,1449.29
2025-03-22,Kolar,Tomato,1272.54,1506.38,1747.21,1509.87
2025-03-23,Kolar,Tomato,1163.16,1475.02,1704.1,1433.63
2025-03-24,Kolar,Tomato,1294.63,1450.89,1953.91,1624.27
2025-03-25,Kolar,Tomato,1021.71,1317.55,1550.1,1285.9
2025-03-26,Kolar,Tomato,1463.8,1635.8,1851.49,1657.64
2025-03-27,Kolar,Tomato,1263.13,1679.18,2076.12,1669.62
2025-03-28,Kolar,Tomato,1036.7,1260.93,1657.48,1347.09
2025-03-29,Kolar,Tomato,1072.34,1340.41,1701.67,1387.01
2025-03-30,Kolar,Tomato,1168.9,1430.08,1678.94,1423.92
2025-03-31,Kolar,Tomato,1126.54,1348.18,1672.29,1399.41
2025-04-01,Kolar,Tomato,1243.24,1524.82,1949.81,1596.52
2025-04-02,Kolar,Tomato,1118.27,1376.8,1765.09,1441.68
2025-04-03,Kolar,Tomato,1482.48,1724.0,2183.68,1833.08
2025-04-04,Kolar,Tomato,1370.56,1606.98,2117.52,1744.04
2025-04-05,Kolar,Tomato,1303.25,1489.44,1962.38,1632.81
2025-04-06,Kolar,Tomato,1249.68,1586.91,1975.28,1612.48
2025-04-07,Kolar,Tomato,1342.94,1596.03,1927.15,1635.04
2025-04-08,Kolar,Tomato,1168.87,1395.2,1758.51,1463.69
2025-04-09,Kolar,Tomato,1098.97,1364.4,1779.94,1439.46
2025-04-10,Kolar,Tomato,1210.59,1471.11,1620.3,1415.44
2025-04-11,Kolar,Tomato,1246.95,1564.42,2108.84,1677.9
2025-04-12,Kolar,Tomato,1139.12,1476.92,1692.15,1415.63
2025-04-13,Kolar,Tomato,993.32,1270.12,1546.45,1269.88
2025-04-14,Kolar,Tomato,1043.1,1362.05,1795.19,1419.15
2025-04-15,Kolar,Tomato,1234.76,1448.46,1674.8,1454.78
2025-04-16,Kolar,Tomato,1228.76,1447.12,1764.33,1496.54
2025-04-17,Kolar,Tomato,1509.98,1691.68,1916.92,1713.45
2025-04-18,Kolar,Tomato,1106.41,1287.34,1543.23,1324.82
2025-04-19,Kolar,Tomato,1146.51,1512.94,1731.23,1438.87
2025-04-20,Kolar,Tomato,1438.24,1629.48,1940.56,1689.4
2025-04-21,Kolar,Tomato,1514.15,1721.8,2054.73,1784.44
2025-04-22,Kolar,Tomato,1142.32,1399.05,1886.32,1514.32
2025-04-23,Kolar,Tomato,1260.85,1504.81,2029.55,1645.2
2025-04-24,Kolar,Tomato,1355.73,1512.4,1707.04,1531.38
2025-04-25,Kolar,Tomato,1216.21,1465.59,1878.14,1547.18
2025-04-26,Kolar,Tomato,1265.18,1428.29,1589.6,1427.39
2025-04-27,Kolar,Tomato,1136.37,1490.41,1650.7,1393.54
2025-04-28,Kolar,Tomato,881.51,1132.08,1275.1,1078.31
2025-04-29,Kolar,Tomato,1236.89,1515.58,2032.96,1634.92
2025-04-30,Kolar,Tomato,1211.82,1446.58,1931.49,1571.66
2025-05-01,Kolar,Tomato,1223.47,1402.36,1610.59,1417.03
2025-05-02,Kolar,Tomato,1502.06,1672.23,1907.04,1704.55
2025-05-03,Kolar,Tomato,1085.65,1343.09,1558.16,1321.91
2025-05-04,Kolar,Tomato,1039.59,1373.1,1687.39,1363.49
2025-05-05,Kolar,Tomato,1442.56,1657.78,2059.67,1751.11
2025-05-06,Kolar,Tomato,1106.46,1316.19,1520.72,1313.59
2025-05-07,Kolar,Tomato,1050.52,1347.19,1736.74,1393.63
2025-05-08,Kolar,Tomato,1147.87,1392.66,1639.71,1393.79
2025-05-09,Kolar,Tomato,1299.1,1508.22,2006.74,1652.92
2025-05-10,Kolar,Tomato,1237.08,1429.23,1806.8,1521.94
2025-05-11,Kolar,Tomato,1027.93,1246.06,1506.6,1267.26
2025-05-12,Kolar,Tomato,1061.68,1334.13,1731.01,1396.34
2025-05-13,Kolar,Tomato,1184.47,1321.86,1724.34,1454.4
2025-05-14,Kolar,Tomato,1174.15,1382.16,1620.75,1397.45
2025-05-15,Kolar,Tomato,1167.48,1439.14,1705.28,1436.38
2025-05-16,Kolar,Tomato,1136.44,1434.78,1913.98,1525.21
2025-05-17,Kolar,Tomato,1004.06,1167.96,1332.86,1168.46
2025-05-18,Kolar,Tomato,1183.57,1505.18,1671.56,1427.56
2025-05-19,Kolar,Tomato,1089.3,1404.18,1703.99,1396.65
2025-05-20,Kolar,Tomato,1274.34,1536.32,1997.68,1636.01
2025-05-21,Kolar,Tomato,1126.55,1419.72,1835.58,1481.07
2025-05-22,Kolar,Tomato,1262.08,1494.76,1987.86,1624.97
2025-05-23,Kolar,Tomato,1086.07,1414.72,1744.77,1415.42
2025-05-24,Kolar,Tomato,1286.23,1516.35,1705.92,1496.08
2025-05-25,Kolar,Tomato,1120.19,1413.49,1762.87,1441.53
2025-05-26,Kolar,Tomato,1001.33,1335.04,1728.34,1364.83
2025-05-27,Kolar,Tomato,1242.3,1615.39,1814.62,1528.46
2025-05-28,Kolar,Tomato,1286.33,1445.25,1652.15,1469.24
2025-05-29,Kolar,Tomato,1234.98,1403.22,1547.85,1391.42
2025-05-30,Kolar,Tomato,923.98,1176.98,1469.35,1196.67
2025-05-31,Kolar,Tomato,1015.19,1171.25,1548.03,1281.61
2025-06-01,Kolar,Tomato,1141.33,1356.64,1719.77,1430.55
2025-06-02,Kolar,Tomato,1195.32,1334.61,1795.73,1495.52
2025-06-03,Kolar,Tomato,998.71,1239.03,1382.46,1190.58
2025-06-04,Kolar,Tomato,1129.35,1325.18,1756.86,1443.1
2025-06-05,Kolar,Tomato,1135.04,1494.4,1947.97,1541.51
2025-06-06,Kolar,Tomato,1119.19,1382.67,1629.56,1374.37
2025-06-07,Kolar,Tomato,1035.67,1157.72,1555.26,1295.47
2025-06-08,Kolar,Tomato,1060.7,1276.65,1496.21,1278.46
2025-06-09,Kolar,Tomato,942.92,1188.78,1571.96,1257.44
2025-06-10,Kolar,Tomato,947.89,1234.17,1629.34,1288.62
2025-06-11,Kolar,Tomato,1049.18,1226.35,1581.27,1315.22
2025-06-12,Kolar,Tomato,1027.86,1213.92,1506.31,1267.08
2025-06-13,Kolar,Tomato,899.47,1115.84,1260.9,1080.19
2025-06-14,Kolar,Tomato,1112.53,1246.34,1536.72,1324.63
2025-06-15,Kolar,Tomato,896.12,1189.55,1414.61,1155.37
2025-06-16,Kolar,Tomato,716.35,900.43,1168.81,942.58
2025-06-17,Kolar,Tomato,1326.42,1493.44,1925.85,1626.13
2025-06-18,Kolar,Tomato,1095.72,1372.84,1822.65,1459.19
2025-06-19,Kolar,Tomato,939.19,1192.11,1315.74,1127.46
2025-06-20,Kolar,Tomato,1024.87,1234.58,1607.77,1316.32
2025-06-21,Kolar,Tomato,949.37,1086.77,1450.42,1199.89
2025-06-22,Kolar,Tomato,1091.47,1425.88,1849.83,1470.65
2025-06-23,Kolar,Tomato,1288.22,1445.08,1636.62,1462.42
2025-06-24,Kolar,Tomato,1070.24,1231.2,1379.34,1224.79
2025-06-25,Kolar,Tomato,1033.82,1330.21,1470.16,1251.99
2025-06-26,Kolar,Tomato,1048.21,1223.39,1538.04,1293.12
2025-06-27,Kolar,Tomato,837.57,1036.92,1303.84,1070.7
2025-06-28,Kolar,Tomato,926.12,1142.87,1539.13,1232.63
2025-06-29,Kolar,Tomato,1043.66,1203.07,1443.1,1243.38
2025-06-30,Kolar,Tomato,1008.59,1127.65,1333.98,1171.28
2025-07-01,Kolar,Tomato,885.04,1150.9,1445.66,1165.35
2025-07-02,Kolar,Tomato,944.1,1161.12,1516.89,1230.49
2025-07-03,Kolar,Tomato,951.49,1157.33,1544.1,1247.8
2025-07-04,Kolar,Tomato,942.14,1168.26,1519.65,1230.89
2025-07-05,Kolar,Tomato,828.34,1029.67,1242.47,1035.41
2025-07-06,Kolar,Tomato,807.75,1065.86,1341.62,1074.69
2025-07-07,Kolar,Tomato,846.62,992.71,1304.5,1075.56
2025-07-08,Kolar,Tomato,1026.77,1259.17,1539.53,1283.15
2025-07-09,Kolar,Tomato,688.94,884.14,1020.45,854.7
2025-07-10,Kolar,Tomato,1108.17,1270.24,1451.17,1279.67
2025-07-11,Kolar,Tomato,1125.57,1293.18,1422.55,1274.06
2025-07-12,Kolar,Tomato,893.39,1085.58,1389.07,1141.23
2025-07-13,Kolar,Tomato,639.39,804.5,907.3,773.35
2025-07-14,Kolar,Tomato,903.71,1068.58,1240.57,1072.14
2025-07-15,Kolar,Tomato,871.99,1099.3,1291.1,1081.55
2025-07-16,Kolar,Tomato,770.34,980.83,1216.32,993.33
2025-07-17,Kolar,Tomato,890.0,1035.39,1241.94,1065.97
2025-07-18,Kolar,Tomato,964.7,1275.98,1618.79,1291.75
2025-07-19,Kolar,Tomato,892.07,1167.31,1300.28,1096.18
2025-07-20,Kolar,Tomato,729.81,971.76,1099.04,914.43
2025-07-21,Kolar,Tomato,684.99,886.21,1085.43,885.21
2025-07-22,Kolar,Tomato,786.14,1033.93,1224.42,1005.28
2025-07-23,Kolar,Tomato,937.89,1042.83,1224.23,1081.06
2025-07-24,Kolar,Tomato,891.14,1123.3,1254.45,1072.79
2025-07-25,Kolar,Tomato,768.42,994.86,1317.12,1042.77
2025-07-26,Kolar,Tomato,877.23,1115.85,1420.43,1148.83
2025-07-27,Kolar,Tomato,1141.61,1282.1,1449.29,1295.45
2025-07-28,Kolar,Tomato,946.59,1143.19,1276.1,1111.35
2025-07-29,Kolar,Tomato,832.93,1035.05,1390.82,1111.87
2025-07-30,Kolar,Tomato,893.67,1014.37,1288.55,1091.11
2025-07-31,Kolar,Tomato,800.45,989.12,1191.26,995.85
2025-08-01,Kolar,Tomato,935.66,1169.21,1491.25,1213.46
2025-08-02,Kolar,Tomato,740.41,947.92,1221.94,981.18
2025-08-03,Kolar,Tomato,826.29,1024.32,1326.49,1076.39
2025-08-04,Kolar,Tomato,814.08,1020.79,1244.82,1029.45
2025-08-05,Kolar,Tomato,809.21,950.23,1147.38,978.3
2025-08-06,Kolar,Tomato,667.76,841.6,928.08,797.92
2025-08-07,Kolar,Tomato,870.84,1040.95,1386.17,1128.51
2025-08-08,Kolar,Tomato,752.91,990.83,1239.35,996.13
2025-08-09,Kolar,Tomato,820.88,1054.18,1213.14,1017.01
2025-08-10,Kolar,Tomato,751.23,926.18,1231.72,991.48
2025-08-11,Kolar,Tomato,1008.83,1132.82,1505.22,1257.02
2025-08-12,Kolar,Tomato,707.6,877.28,1181.96,944.78
2025-08-13,Kolar,Tomato,1006.08,1184.17,1561.34,1283.71
2025-08-14,Kolar,Tomato,603.25,765.3,1032.73,817.99
2025-08-15,Kolar,Tomato,787.15,1023.53,1188.5,987.83
2025-08-16,Kolar,Tomato,777.61,1024.82,1343.09,1060.35
2025-08-17,Kolar,Tomato,691.38,868.78,1134.41,912.9
2025-08-18,Kolar,Tomato,782.71,1011.71,1171.29,977.0
2025-08-19,Kolar,Tomato,862.19,1110.92,1249.35,1055.77
2025-08-20,Kolar,Tomato,594.53,688.03,925.3,759.92
2025-08-21,Kolar,Tomato,760.73,1011.11,1187.05,973.89
2025-08-22,Kolar,Tomato,540.54,648.39,854.39,697.47
2025-08-23,Kolar,Tomato,668.59,828.57,912.28,790.43
2025-08-24,Kolar,Tomato,939.05,1136.89,1256.55,1097.8
2025-08-25,Kolar,Tomato,724.77,868.58,1056.6,890.68
2025-08-26,Kolar,Tomato,633.31,794.61,921.49,777.4
2025-08-27,Kolar,Tomato,721.89,908.88,1156.51,939.2
2025-08-28,Kolar,Tomato,1013.1,1178.0,1462.36,1237.73
2025-08-29,Kolar,Tomato,622.96,707.35,791.79,707.38
2025-08-30,Kolar,Tomato,621.84,798.37,910.67,766.26
2025-08-31,Kolar,Tomato,842.39,1101.67,1318.72,1080.55
2025-09-01,Kolar,Tomato,1010.68,1142.43,1309.69,1160.18
2025-09-02,Kolar,Tomato,726.01,904.7,1174.35,950.18
2025-09-03,Kolar,Tomato,637.94,766.11,922.41,780.18
2025-09-04,Kolar,Tomato,935.82,1164.06,1307.66,1121.74
2025-09-05,Kolar,Tomato,847.09,1101.73,1345.31,1096.2
2025-09-06,Kolar,Tomato,829.84,989.79,1111.25,970.55
2025-09-07,Kolar,Tomato,670.34,808.83,915.79,793.06
2025-09-08,Kolar,Tomato,701.25,898.52,1042.2,871.72
2025-09-09,Kolar,Tomato,722.37,883.33,1161.47,941.92
2025-09-10,Kolar,Tomato,817.82,940.52,1251.98,1034.9
2025-09-11,Kolar,Tomato,900.0,1073.27,1402.29,1151.15
2025-09-12,Kolar,Tomato,766.9,1003.09,1187.18,977.04
2025-09-13,Kolar,Tomato,638.11,766.78,895.68,766.9
2025-09-14,Kolar,Tomato,906.58,1059.82,1311.31,1108.95
2025-09-15,Kolar,Tomato,808.85,930.89,1191.97,1000.41
2025-09-16,Kolar,Tomato,822.85,974.51,1313.98,1068.41
2025-09-17,Kolar,Tomato,824.6,1066.89,1208.67,1016.63
2025-09-18,Kolar,Tomato,647.91,756.44,841.41,744.66
2025-09-19,Kolar,Tomato,753.28,884.54,1126.54,939.91
2025-09-20,Kolar,Tomato,621.14,824.17,1078.06,849.6
2025-09-21,Kolar,Tomato,567.41,698.98,916.78,742.09
2025-09-22,Kolar,Tomato,742.35,928.01,1178.21,960.28
2025-09-23,Kolar,Tomato,1009.57,1187.15,1589.0,1299.28
2025-09-24,Kolar,Tomato,519.84,664.4,815.72,667.78
2025-09-25,Kolar,Tomato,738.73,880.87,1170.2,954.47
2025-09-26,Kolar,Tomato,852.6,961.24,1289.94,1071.27
2025-09-27,Kolar,Tomato,781.71,898.86,1179.11,980.41
2025-09-28,Kolar,Tomato,773.03,870.32,1024.74,898.89
2025-09-29,Kolar,Tomato,652.74,727.88,836.37,744.56
2025-09-30,Kolar,Tomato,685.23,911.7,1127.8,906.51
2025-10-01,Kolar,Tomato,668.84,793.02,962.13,815.49
2025-10-02,Kolar,Tomato,504.37,621.2,819.63,662.0
2025-10-03,Kolar,Tomato,903.23,1027.59,1156.04,1029.64
2025-10-04,Kolar,Tomato,787.44,999.58,1163.94,975.69
2025-10-05,Kolar,Tomato,799.54,891.19,1147.81,973.68
2025-10-06,Kolar,Tomato,768.79,913.0,1025.98,897.39
2025-10-07,Kolar,Tomato,882.09,1015.03,1197.93,1040.01
2025-10-08,Kolar,Tomato,697.02,913.72,1093.53,895.27
2025-10-09,Kolar,Tomato,774.45,996.06,1250.7,1012.58
2025-10-10,Kolar,Tomato,736.57,852.74,971.73,854.15
2025-10-11,Kolar,Tomato,788.58,1046.83,1376.74,1082.66
2025-10-12,Kolar,Tomato,810.52,928.93,1125.75,968.14
2025-10-13,Kolar,Tomato,688.05,914.85,1216.07,952.06
2025-10-14,Kolar,Tomato,628.25,740.37,901.0,764.63
2025-10-15,Kolar,Tomato,747.23,928.51,1085.21,916.22
2025-10-16,Kolar,Tomato,669.7,795.63,903.4,786.55
2025-10-17,Kolar,Tomato,700.9,820.34,903.14,802.02
2025-10-18,Kolar,Tomato,641.62,800.65,987.23,814.42
2025-10-19,Kolar,Tomato,591.65,772.19,870.09,730.87
2025-10-20,Kolar,Tomato,879.71,1156.84,1385.81,1132.76
2025-10-21,Kolar,Tomato,891.52,1063.44,1326.45,1108.98
2025-10-22,Kolar,Tomato,940.73,1136.02,1327.91,1134.32
2025-10-23,Kolar,Tomato,655.3,760.8,870.21,762.76
2025-10-24,Kolar,Tomato,758.83,918.16,1187.81,973.32
2025-10-25,Kolar,Tomato,615.34,756.53,1011.26,813.3
2025-10-26,Kolar,Tomato,672.46,830.5,934.4,803.43
2025-10-27,Kolar,Tomato,607.78,806.11,918.08,762.93
2025-10-28,Kolar,Tomato,854.29,1067.42,1430.34,1142.32
2025-10-29,Kolar,Tomato,783.08,873.58,969.2,876.14
2025-10-30,Kolar,Tomato,926.74,1051.88,1414.16,1170.45
2025-10-31,Kolar,Tomato,798.44,998.79,1099.83,949.13
2025-11-01,Kolar,Tomato,1010.35,1205.43,1589.26,1299.81
2025-11-02,Kolar,Tomato,661.53,754.23,887.61,774.57
2025-11-03,Kolar,Tomato,886.16,1085.73,1449.06,1167.61
2025-11-04,Kolar,Tomato,809.23,1075.11,1267.81,1038.52
2025-11-05,Kolar,Tomato,627.01,823.73,1040.85,833.93
2025-11-06,Kolar,Tomato,879.85,1064.47,1192.21,1036.03
2025-11-07,Kolar,Tomato,883.86,987.09,1145.6,1014.73
2025-11-08,Kolar,Tomato,787.95,922.67,1193.4,990.68
2025-11-09,Kolar,Tomato,649.88,854.38,1052.75,851.31
2025-11-10,Kolar,Tomato,677.46,870.32,1159.26,918.36
2025-11-11,Kolar,Tomato,1044.04,1206.01,1455.88,1249.96
2025-11-12,Kolar,Tomato,844.33,963.61,1269.51,1056.92
2025-11-13,Kolar,Tomato,894.01,1060.94,1286.11,1090.06
2025-11-14,Kolar,Tomato,741.51,875.8,1177.79,959.65
2025-11-15,Kolar,Tomato,664.35,880.81,1180.25,922.3
2025-11-16,Kolar,Tomato,968.69,1107.98,1309.95,1139.32
2025-11-17,Kolar,Tomato,711.97,820.01,1083.63,897.8
2025-11-18,Kolar,Tomato,738.37,936.01,1227.95,983.16
2025-11-19,Kolar,Tomato,851.04,993.85,1145.58,998.31
2025-11-20,Kolar,Tomato,787.8,1007.13,1265.02,1026.41
2025-11-21,Kolar,Tomato,738.15,976.32,1091.7,914.92
2025-11-22,Kolar,Tomato,818.73,1049.42,1373.88,1096.3
2025-11-23,Kolar,Tomato,846.11,1089.23,1245.68,1045.89
2025-11-24,Kolar,Tomato,879.5,1098.46,1227.75,1053.62
2025-11-25,Kolar,Tomato,728.47,896.28,1075.58,902.02
2025-11-26,Kolar,Tomato,813.72,984.8,1225.32,1019.52
2025-11-27,Kolar,Tomato,958.41,1166.64,1532.65,1245.53
2025-11-28,Kolar,Tomato,897.37,1135.05,1525.01,1211.19
2025-11-29,Kolar,Tomato,654.36,867.42,1049.47,851.92
2025-11-30,Kolar,Tomato,907.07,1078.86,1203.05,1055.06
2025-12-01,Kolar,Tomato,650.61,803.86,1034.79,842.7
2025-12-02,Kolar,Tomato,835.72,1051.49,1305.2,1070.46
2025-12-03,Kolar,Tomato,1124.9,1278.24,1549.19,1337.04
2025-12-04,Kolar,Tomato,811.54,941.45,1108.38,959.96
2025-12-05,Kolar,Tomato,843.35,959.81,1176.34,1009.84
2025-12-06,Kolar,Tomato,953.14,1156.38,1369.93,1161.54
2025-12-07,Kolar,Tomato,680.64,884.37,1140.17,910.41
2025-12-08,Kolar,Tomato,853.08,998.42,1234.02,1043.55
2025-12-09,Kolar,Tomato,898.67,1150.8,1518.15,1208.41
2025-12-10,Kolar,Tomato,822.73,1008.02,1245.8,1034.27
2025-12-11,Kolar,Tomato,805.92,1060.76,1230.03,1017.97
2025-12-12,Kolar,Tomato,1034.01,1183.36,1553.48,1293.75
2025-12-13,Kolar,Tomato,883.95,1149.64,1424.76,1154.35
2025-12-14,Kolar,Tomato,1005.98,1136.1,1308.46,1157.22
2025-12-15,Kolar,Tomato,939.84,1068.45,1341.84,1140.84
2025-12-16,Kolar,Tomato,949.71,1158.63,1378.11,1163.91
2025-12-17,Kolar,Tomato,951.68,1104.48,1448.08,1199.88
